team,elo,event_wins,1_wins,2_wins,3_wins,num_seasons,event_wins_per_season
frc5973,1430,0,0,0,0,5,0.0
frc5974,1453,0,0,0,0,4,0.0
frc5975,1485,0,0,0,0,5,0.0
frc5976,1568,0,0,0,0,5,0.0
frc5977,1434,0,0,0,0,5,0.0
frc5980,1580,1,0,0,1,5,0.2
frc5982,1452,0,0,0,0,5,0.0
frc5985,1655,1,1,0,0,5,0.2
frc5986,1487,0,0,0,0,5,0.0
frc5987,1509,0,0,0,0,5,0.0
frc5988,1479,0,0,0,0,5,0.0
frc5989,1424,0,0,0,0,5,0.0
frc5990,1546,0,0,0,0,5,0.0
frc5991,1476,0,0,0,0,5,0.0
frc5992,1599,1,0,0,1,5,0.2
frc5993,1491,0,0,0,0,5,0.0
frc5996,1410,0,0,0,0,5,0.0
frc5997,1518,1,0,0,1,5,0.2
frc5998,1434,0,0,0,0,5,0.0
frc5999,1400,0,0,0,0,5,0.0
frc6000,1450,0,0,0,0,5,0.0
frc6001,1472,0,0,0,0,5,0.0
frc6002,1596,1,0,1,0,5,0.2
frc6004,1487,1,0,0,1,5,0.2
frc6005,1480,0,0,0,0,5,0.0
frc6007,1345,0,0,0,0,4,0.0
frc6009,1484,0,0,0,0,5,0.0
frc6010,1437,0,0,0,0,5,0.0
frc6013,1442,0,0,0,0,5,0.0
frc6014,1535,0,0,0,0,5,0.0
frc6016,1477,0,0,0,0,5,0.0
frc6017,1511,0,0,0,0,5,0.0
frc6019,1504,0,0,0,0,4,0.0
frc6020,1624,0,0,0,0,5,0.0
frc6021,1390,0,0,0,0,5,0.0
frc6022,1466,0,0,0,0,5,0.0
frc6023,1535,0,0,0,0,5,0.0
frc6024,1558,0,0,0,0,5,0.0
frc6025,1581,1,0,0,1,5,0.2
frc6026,1505,1,1,0,0,5,0.2
frc6027,1550,0,0,0,0,5,0.0
frc6029,1522,0,0,0,0,5,0.0
frc6032,1598,1,0,0,1,5,0.2
frc6033,1432,0,0,0,0,5,0.0
frc6035,1417,1,0,0,1,5,0.2
frc6036,1499,0,0,0,0,5,0.0
frc6038,1497,0,0,0,0,5,0.0
frc6039,1475,0,0,0,0,4,0.0
frc6041,1441,0,0,0,0,5,0.0
frc6043,1505,0,0,0,0,5,0.0
frc6044,1406,0,0,0,0,5,0.0
frc6045,1470,0,0,0,0,4,0.0
frc6047,1391,0,0,0,0,5,0.0
frc6050,1454,0,0,0,0,5,0.0
frc6052,1424,0,0,0,0,4,0.0
frc6053,1420,0,0,0,0,4,0.0
frc6055,1580,1,0,0,1,5,0.2
frc6057,1464,0,0,0,0,5,0.0
frc6059,1453,0,0,0,0,5,0.0
frc6060,1527,0,0,0,0,5,0.0
frc6063,1444,0,0,0,0,5,0.0
frc6064,1564,0,0,0,0,5,0.0
frc6065,1506,0,0,0,0,5,0.0
frc6066,1525,0,0,0,0,5,0.0
frc6067,1611,0,0,0,0,5,0.0
frc6068,1599,0,0,0,0,5,0.0
frc6070,1473,1,0,0,1,5,0.2
frc6071,1536,0,0,0,0,5,0.0
frc6072,1527,0,0,0,0,5,0.0
frc6073,1500,0,0,0,0,5,0.0
frc6074,1399,0,0,0,0,5,0.0
frc6075,1385,1,1,0,0,5,0.2
frc6076,1476,2,0,0,2,5,0.4
frc6077,1620,1,0,1,0,5,0.2
frc6078,1497,0,0,0,0,5,0.0
frc6079,1600,0,0,0,0,5,0.0
frc6081,1529,0,0,0,0,5,0.0
frc6083,1569,0,0,0,0,5,0.0
frc6084,1407,0,0,0,0,4,0.0
frc6085,1490,1,0,0,1,5,0.2
frc6086,1525,1,0,0,0,4,0.25
frc6087,1584,0,0,0,0,5,0.0
frc6088,1563,0,0,0,0,5,0.0
frc6089,1422,0,0,0,0,5,0.0
frc6090,1666,2,0,1,0,5,0.4
frc6091,1451,1,0,0,1,5,0.2
frc6092,1475,0,0,0,0,5,0.0
frc6093,1516,0,0,0,0,5,0.0
frc6094,1557,0,0,0,0,5,0.0
frc6096,1402,0,0,0,0,5,0.0
frc6097,1498,0,0,0,0,5,0.0
frc6098,1506,0,0,0,0,5,0.0
frc6099,1553,0,0,0,0,5,0.0
frc6100,1578,0,0,0,0,5,0.0
frc6101,1495,1,1,0,0,5,0.2
frc6102,1369,0,0,0,0,5,0.0
frc6103,1436,0,0,0,0,5,0.0
frc6104,1542,0,0,0,0,5,0.0
frc6106,1545,0,0,0,0,5,0.0
frc6107,1474,0,0,0,0,5,0.0
frc6110,1524,1,0,0,1,5,0.2
frc6111,1528,0,0,0,0,5,0.0
frc6112,1502,0,0,0,0,5,0.0
frc6113,1511,0,0,0,0,5,0.0
frc6114,1422,0,0,0,0,5,0.0
frc6116,1394,2,0,0,2,5,0.4
frc6117,1509,1,0,0,1,4,0.25
frc6120,1510,0,0,0,0,5,0.0
frc6121,1632,1,0,0,1,5,0.2
frc6122,1571,0,0,0,0,5,0.0
frc6127,1452,0,0,0,0,5,0.0
frc6128,1415,1,0,0,1,5,0.2
frc6129,1446,0,0,0,0,4,0.0
frc6130,1423,0,0,0,0,4,0.0
frc6131,1513,0,0,0,0,4,0.0
frc6132,1526,0,0,0,0,5,0.0
frc6133,1460,0,0,0,0,4,0.0
frc6135,1621,1,0,0,1,5,0.2
frc6137,1422,0,0,0,0,4,0.0
frc6138,1449,0,0,0,0,5,0.0
frc6139,1431,0,0,0,0,5,0.0
frc6140,1510,1,0,0,1,5,0.2
frc6141,1501,1,0,0,1,5,0.2
frc6144,1583,0,0,0,0,5,0.0
frc6145,1375,0,0,0,0,5,0.0
frc6146,1421,0,0,0,0,5,0.0
frc6147,1359,0,0,0,0,5,0.0
frc6149,1454,0,0,0,0,4,0.0
frc6150,1489,0,0,0,0,5,0.0
frc6152,1467,0,0,0,0,5,0.0
frc6153,1621,1,0,0,1,5,0.2
frc6155,1549,0,0,0,0,5,0.0
frc6156,1394,0,0,0,0,5,0.0
frc6157,1484,0,0,0,0,5,0.0
frc6160,1435,0,0,0,0,5,0.0
frc6161,1626,1,0,0,1,5,0.2
frc6162,1357,0,0,0,0,5,0.0
frc6164,1420,0,0,0,0,5,0.0
frc6166,1328,0,0,0,0,5,0.0
frc6167,1415,0,0,0,0,5,0.0
frc6168,1464,0,0,0,0,5,0.0
frc6170,1519,0,0,0,0,5,0.0
frc6171,1526,0,0,0,0,5,0.0
frc6172,1536,0,0,0,0,5,0.0
frc6174,1480,0,0,0,0,5,0.0
frc6175,1505,2,0,0,2,5,0.4
frc6177,1473,0,0,0,0,5,0.0
frc6178,1429,0,0,0,0,5,0.0
frc6179,1378,0,0,0,0,3,0.0
frc6180,1420,0,0,0,0,5,0.0
frc6181,1430,0,0,0,0,5,0.0
frc6184,1458,0,0,0,0,5,0.0
frc6186,1452,0,0,0,0,5,0.0
frc6188,1514,0,0,0,0,5,0.0
frc6189,1409,0,0,0,0,5,0.0
frc6190,1412,0,0,0,0,5,0.0
frc6191,1451,0,0,0,0,5,0.0
frc6193,1648,1,0,0,1,5,0.2
frc6194,1484,0,0,0,0,5,0.0
frc6195,1383,0,0,0,0,5,0.0
frc6199,1419,0,0,0,0,5,0.0
frc6200,1603,0,0,0,0,5,0.0
frc6201,1528,0,0,0,0,5,0.0
frc6202,1460,0,0,0,0,4,0.0
frc6213,1466,0,0,0,0,5,0.0
frc6214,1446,0,0,0,0,5,0.0
frc6215,1359,1,0,0,1,4,0.25
frc6217,1520,0,0,0,0,5,0.0
frc6218,1427,0,0,0,0,4,0.0
frc6219,1409,0,0,0,0,5,0.0
frc6220,1475,1,0,0,1,5,0.2
frc6222,1440,0,0,0,0,5,0.0
frc6223,1454,0,0,0,0,5,0.0
frc6224,1544,0,0,0,0,5,0.0
frc6226,1583,1,0,0,1,5,0.2
frc6228,1428,0,0,0,0,3,0.0
frc6230,1476,0,0,0,0,5,0.0
frc6232,1467,0,0,0,0,5,0.0
frc6237,1564,0,0,0,0,5,0.0
frc6238,1446,0,0,0,0,3,0.0
frc6239,1594,0,0,0,0,4,0.0
frc6240,1412,0,0,0,0,4,0.0
frc6241,1438,0,0,0,0,2,0.0
frc6300,1618,0,0,0,0,5,0.0
frc6301,1471,0,0,0,0,4,0.0
frc6302,1461,0,0,0,0,4,0.0
frc6304,1570,0,0,0,0,4,0.0
frc6305,1458,0,0,0,0,4,0.0
frc6312,1425,0,0,0,0,3,0.0
frc6315,1442,0,0,0,0,4,0.0
frc6317,1452,0,0,0,0,4,0.0
frc6318,1453,0,0,0,0,4,0.0
frc6319,1428,0,0,0,0,3,0.0
frc6321,1586,0,0,0,0,4,0.0
frc6322,1486,0,0,0,0,4,0.0
frc6323,1503,0,0,0,0,4,0.0
frc6324,1447,0,0,0,0,4,0.0
frc6325,1448,0,0,0,0,3,0.0
frc6326,1466,0,0,0,0,4,0.0
frc6327,1497,0,0,0,0,4,0.0
frc6328,1474,2,1,0,1,4,0.5
frc6329,1625,0,0,0,0,4,0.0
frc6330,1392,0,0,0,0,2,0.0
frc6331,1474,0,0,0,0,4,0.0
frc6332,1429,0,0,0,0,3,0.0
frc6333,1443,0,0,0,0,4,0.0
frc6334,1609,1,0,1,0,4,0.25
frc6336,1557,0,0,0,0,4,0.0
frc6337,1541,0,0,0,0,4,0.0
frc6339,1341,0,0,0,0,3,0.0
frc6340,1593,1,0,1,0,4,0.25
frc6341,1508,0,0,0,0,4,0.0
frc6342,1423,0,0,0,0,5,0.0
frc6343,1577,0,0,0,0,4,0.0
frc6344,1580,0,0,0,0,4,0.0
frc6345,1497,0,0,0,0,4,0.0
frc6346,1442,0,0,0,0,4,0.0
frc6348,1483,0,0,0,0,4,0.0
frc6350,1551,0,0,0,0,4,0.0
frc6351,1500,0,0,0,0,4,0.0
frc6352,1563,0,0,0,0,4,0.0
frc6353,1501,0,0,0,0,4,0.0
frc6355,1444,0,0,0,0,3,0.0
frc6357,1485,1,0,0,1,4,0.25
frc6358,1573,0,0,0,0,4,0.0
frc6359,1504,0,0,0,0,4,0.0
frc6364,1568,0,0,0,0,4,0.0
frc6366,1530,0,0,0,0,4,0.0
frc6367,1508,0,0,0,0,4,0.0
frc6369,1503,0,0,0,0,4,0.0
frc6372,1435,0,0,0,0,4,0.0
frc6377,1671,1,0,0,1,5,0.2
frc6378,1571,0,0,0,0,5,0.0
frc6379,1359,0,0,0,0,3,0.0
frc6380,1517,0,0,0,0,4,0.0
frc6381,1481,0,0,0,0,4,0.0
frc6386,1529,0,0,0,0,4,0.0
frc6388,1412,1,0,0,1,3,0.3333333333333333
frc6390,1463,1,0,1,0,4,0.25
frc6391,1549,0,0,0,0,4,0.0
frc6397,1470,0,0,0,0,4,0.0
frc6398,1436,0,0,0,0,4,0.0
frc6401,1565,1,0,0,1,4,0.25
frc6402,1432,0,0,0,0,4,0.0
frc6404,1514,0,0,0,0,4,0.0
frc6408,1461,0,0,0,0,3,0.0
frc6410,1376,0,0,0,0,3,0.0
frc6411,1608,1,0,0,1,4,0.25
frc6412,1383,0,0,0,0,3,0.0
frc6413,1320,0,0,0,0,4,0.0
frc6415,1498,0,0,0,0,4,0.0
frc6417,1553,1,0,0,1,4,0.25
frc6418,1606,0,0,0,0,4,0.0
frc6419,1521,0,0,0,0,5,0.0
frc6420,1475,0,0,0,0,4,0.0
frc6421,1538,0,0,0,0,4,0.0
frc6422,1446,0,0,0,0,4,0.0
frc6423,1475,0,0,0,0,5,0.0
frc6424,1574,1,1,0,0,5,0.2
frc6425,1446,0,0,0,0,4,0.0
frc6426,1438,0,0,0,0,3,0.0
frc6428,1412,0,0,0,0,4,0.0
frc6429,1598,1,1,0,0,4,0.25
frc6430,1406,0,0,0,0,4,0.0
frc6431,1434,0,0,0,0,3,0.0
frc6432,1464,0,0,0,0,4,0.0
frc6434,1533,0,0,0,0,4,0.0
frc6435,1315,0,0,0,0,4,0.0
frc6436,1456,0,0,0,0,4,0.0
frc6441,1350,0,0,0,0,3,0.0
frc6442,1511,0,0,0,0,4,0.0
frc6443,1731,0,0,0,0,4,0.0
frc6444,1474,0,0,0,0,4,0.0
frc6445,1579,1,0,0,1,3,0.3333333333333333
frc6451,1610,0,0,0,0,4,0.0
frc6453,1410,0,0,0,0,4,0.0
frc6455,1522,0,0,0,0,4,0.0
frc6458,1490,0,0,0,0,4,0.0
frc6459,1437,0,0,0,0,4,0.0
frc6461,1580,1,0,0,0,4,0.25
frc6463,1468,0,0,0,0,4,0.0
frc6464,1478,0,0,0,0,4,0.0
frc6465,1612,1,0,0,1,4,0.25
frc6471,1586,1,0,0,1,4,0.25
frc6473,1500,0,0,0,0,4,0.0
frc6474,1636,0,0,0,0,4,0.0
frc6476,1464,0,0,0,0,4,0.0
frc6479,1624,0,0,0,0,4,0.0
frc6481,1436,1,0,0,1,4,0.25
frc6483,1480,0,0,0,0,4,0.0
frc6484,1423,0,0,0,0,5,0.0
frc6485,1641,0,0,0,0,4,0.0
frc6486,1453,0,0,0,0,2,0.0
frc6487,1493,0,0,0,0,4,0.0
frc6488,1343,0,0,0,0,4,0.0
frc6489,1506,0,0,0,0,4,0.0
frc6490,1537,0,0,0,0,4,0.0
frc6498,1531,0,0,0,0,4,0.0
frc6499,1422,0,0,0,0,4,0.0
frc6500,1584,0,0,0,0,4,0.0
frc6502,1608,1,0,0,1,4,0.25
frc6503,1479,0,0,0,0,4,0.0
frc6504,1485,0,0,0,0,4,0.0
frc6506,1469,0,0,0,0,4,0.0
frc6508,1581,0,0,0,0,4,0.0
frc6510,1587,0,0,0,0,4,0.0
frc6512,1475,0,0,0,0,4,0.0
frc6513,1436,0,0,0,0,4,0.0
frc6514,1409,0,0,0,0,4,0.0
frc6515,1410,0,0,0,0,4,0.0
frc6517,1476,0,0,0,0,4,0.0
frc6519,1498,0,0,0,0,4,0.0
frc6520,1475,0,0,0,0,4,0.0
frc6524,1353,0,0,0,0,4,0.0
frc6526,1397,0,0,0,0,4,0.0
frc6527,1517,0,0,0,0,4,0.0
frc6528,1654,0,0,0,0,4,0.0
frc6529,1436,0,0,0,0,4,0.0
frc6530,1458,0,0,0,0,4,0.0
frc6532,1426,0,0,0,0,4,0.0
frc6533,1404,0,0,0,0,4,0.0
frc6535,1402,0,0,0,0,4,0.0
frc6537,1381,0,0,0,0,3,0.0
frc6538,1585,0,0,0,0,4,0.0
frc6540,1367,0,0,0,0,4,0.0
frc6541,1378,0,0,0,0,3,0.0
frc6542,1420,0,0,0,0,4,0.0
frc6543,1449,0,0,0,0,3,0.0
frc6544,1500,0,0,0,0,4,0.0
frc6545,1425,0,0,0,0,3,0.0
frc6546,1478,0,0,0,0,3,0.0
frc6547,1461,1,0,0,1,4,0.25
frc6548,1569,0,0,0,0,4,0.0
frc6550,1490,0,0,0,0,4,0.0
frc6552,1408,0,0,0,0,4,0.0
frc6553,1378,0,0,0,0,4,0.0
frc6556,1541,0,0,0,0,4,0.0
frc6557,1436,0,0,0,0,4,0.0
frc6558,1557,0,0,0,0,4,0.0
frc6560,1550,0,0,0,0,4,0.0
frc6561,1433,0,0,0,0,4,0.0
frc6565,1571,0,0,0,0,4,0.0
frc6566,1508,0,0,0,0,4,0.0
frc6567,1520,0,0,0,0,4,0.0
frc6568,1504,0,0,0,0,3,0.0
frc6569,1712,0,0,0,0,4,0.0
frc6570,1564,0,0,0,0,4,0.0
frc6573,1527,0,0,0,0,4,0.0
frc6574,1577,1,0,0,1,4,0.25
frc6575,1359,0,0,0,0,4,0.0
frc6579,1540,0,0,0,0,4,0.0
frc6580,1526,0,0,0,0,4,0.0
frc6581,1394,0,0,0,0,4,0.0
frc6582,1555,1,0,0,1,4,0.25
frc6583,1439,0,0,0,0,4,0.0
frc6584,1432,0,0,0,0,4,0.0
frc6586,1502,0,0,0,0,4,0.0
frc6588,1491,0,0,0,0,4,0.0
frc6589,1450,0,0,0,0,4,0.0
frc6590,1424,0,0,0,0,4,0.0
frc6591,1603,0,0,0,0,4,0.0
frc6592,1463,0,0,0,0,4,0.0
frc6593,1481,0,0,0,0,4,0.0
frc6594,1403,0,0,0,0,4,0.0
frc6595,1527,0,0,0,0,4,0.0
frc6597,1494,0,0,0,0,4,0.0
frc6599,1425,0,0,0,0,4,0.0
frc6600,1442,0,0,0,0,4,0.0
frc6606,1442,0,0,0,0,4,0.0
frc6608,1505,0,0,0,0,4,0.0
frc6610,1408,0,0,0,0,4,0.0
frc6611,1392,0,0,0,0,4,0.0
frc6612,1402,0,0,0,0,4,0.0
frc6615,1499,1,0,0,1,4,0.25
frc6616,1589,0,0,0,0,4,0.0
frc6618,1595,1,1,0,0,4,0.25
frc6619,1397,0,0,0,0,4,0.0
frc6620,1502,0,0,0,0,4,0.0
frc6621,1426,0,0,0,0,4,0.0
frc6622,1368,0,0,0,0,4,0.0
frc6624,1485,0,0,0,0,4,0.0
frc6626,1424,0,0,0,0,4,0.0
frc6627,1374,0,0,0,0,3,0.0
frc6628,1513,0,0,0,0,4,0.0
frc6630,1485,0,0,0,0,4,0.0
frc6631,1498,0,0,0,0,4,0.0
frc6632,1520,0,0,0,0,3,0.0
frc6635,1510,0,0,0,0,3,0.0
frc6636,1456,0,0,0,0,4,0.0
frc6637,1590,0,0,0,0,4,0.0
frc6638,1340,0,0,0,0,4,0.0
frc6639,1520,0,0,0,0,4,0.0
frc6640,1543,0,0,0,0,4,0.0
frc6642,1489,0,0,0,0,4,0.0
frc6643,1344,0,0,0,0,4,0.0
frc6644,1440,0,0,0,0,4,0.0
frc6645,1462,1,0,0,1,4,0.25
frc6646,1605,0,0,0,0,4,0.0
frc6647,1600,0,0,0,0,4,0.0
frc6648,1414,0,0,0,0,4,0.0
frc6651,1488,0,0,0,0,4,0.0
frc6652,1417,0,0,0,0,4,0.0
frc6655,1421,0,0,0,0,4,0.0
frc6656,1492,0,0,0,0,4,0.0
frc6657,1475,0,0,0,0,4,0.0
frc6658,1384,0,0,0,0,4,0.0
frc6659,1452,0,0,0,0,3,0.0
frc6660,1409,0,0,0,0,3,0.0
frc6662,1442,0,0,0,0,4,0.0
frc6664,1390,0,0,0,0,4,0.0
frc6665,1428,0,0,0,0,4,0.0
frc6666,1443,0,0,0,0,4,0.0
frc6668,1410,0,0,0,0,4,0.0
frc6670,1411,0,0,0,0,3,0.0
frc6672,1673,0,0,0,0,4,0.0
frc6674,1479,0,0,0,0,4,0.0
frc6676,1428,0,0,0,0,4,0.0
frc6677,1395,0,0,0,0,4,0.0
frc6680,1420,0,0,0,0,3,0.0
frc6682,1531,0,0,0,0,4,0.0
frc6685,1408,0,0,0,0,4,0.0
frc6686,1474,0,0,0,0,4,0.0
frc6690,1473,0,0,0,0,4,0.0
frc6691,1548,0,0,0,0,4,0.0
frc6692,1408,0,0,0,0,4,0.0
frc6694,1507,0,0,0,0,4,0.0
frc6695,1557,0,0,0,0,4,0.0
frc6696,1581,0,0,0,0,4,0.0
frc6697,1432,0,0,0,0,3,0.0
frc6700,1418,0,0,0,0,3,0.0
frc6701,1364,0,0,0,0,4,0.0
frc6702,1479,1,0,0,1,4,0.25
frc6704,1411,0,0,0,0,4,0.0
frc6705,1525,1,0,1,0,4,0.25
frc6706,1506,0,0,0,0,4,0.0
frc6707,1332,0,0,0,0,4,0.0
frc6709,1445,0,0,0,0,4,0.0
frc6711,1420,0,0,0,0,4,0.0
frc6712,1458,0,0,0,0,4,0.0
frc6715,1367,0,0,0,0,4,0.0
frc6718,1353,0,0,0,0,3,0.0
frc6719,1434,0,0,0,0,3,0.0
frc6721,1542,0,0,0,0,4,0.0
frc6722,1478,0,0,0,0,4,0.0
frc6723,1550,0,0,0,0,4,0.0
frc6725,1476,0,0,0,0,4,0.0
frc6729,1503,2,0,0,2,4,0.5
frc6731,1361,1,0,0,1,4,0.25
frc6732,1362,0,0,0,0,4,0.0
frc6733,1392,0,0,0,0,3,0.0
frc6736,1542,0,0,0,0,4,0.0
frc6738,1577,1,0,0,1,4,0.25
frc6740,1540,0,0,0,0,4,0.0
frc6741,1549,1,0,0,1,4,0.25
frc6742,1535,0,0,0,0,4,0.0
frc6743,1402,0,0,0,0,4,0.0
frc6744,1519,0,0,0,0,4,0.0
frc6746,1498,0,0,0,0,4,0.0
frc6749,1453,0,0,0,0,4,0.0
frc6750,1464,0,0,0,0,3,0.0
frc6751,1404,0,0,0,0,4,0.0
frc6753,1578,1,0,1,0,4,0.25
frc6754,1387,0,0,0,0,4,0.0
frc6758,1482,0,0,0,0,4,0.0
frc6762,1455,0,0,0,0,4,0.0
frc6763,1545,1,1,0,0,4,0.25
frc6764,1389,0,0,0,0,4,0.0
frc6766,1425,0,0,0,0,4,0.0
frc6768,1503,0,0,0,0,4,0.0
frc6800,1569,0,0,0,0,3,0.0
frc6802,1601,0,0,0,0,3,0.0
frc6803,1600,0,0,0,0,3,0.0
frc6804,1513,0,0,0,0,3,0.0
frc6805,1465,0,0,0,0,3,0.0
frc6806,1569,0,0,0,0,3,0.0
frc6807,1381,0,0,0,0,3,0.0
frc6808,1441,0,0,0,0,3,0.0
frc6809,1485,0,0,0,0,3,0.0
frc6811,1490,0,0,0,0,3,0.0
frc6813,1452,0,0,0,0,2,0.0
frc6814,1530,0,0,0,0,3,0.0
frc6817,1422,0,0,0,0,3,0.0
frc6819,1463,0,0,0,0,3,0.0
frc6821,1485,0,0,0,0,3,0.0
frc6822,1518,0,0,0,0,3,0.0
frc6823,1554,1,0,0,1,3,0.3333333333333333
frc6824,1620,0,0,0,0,3,0.0
frc6825,1421,0,0,0,0,3,0.0
frc6829,1638,0,0,0,0,3,0.0
frc6830,1424,0,0,0,0,3,0.0
frc6831,1459,0,0,0,0,3,0.0
frc6833,1583,0,0,0,0,3,0.0
frc6834,1456,0,0,0,0,3,0.0
frc6838,1535,0,0,0,0,4,0.0
frc6840,1417,0,0,0,0,3,0.0
frc6841,1505,0,0,0,0,3,0.0
frc6843,1472,0,0,0,0,3,0.0
frc6844,1520,0,0,0,0,3,0.0
frc6845,1611,0,0,0,0,3,0.0
frc6846,1441,0,0,0,0,3,0.0
frc6850,1453,0,0,0,0,3,0.0
frc6851,1476,0,0,0,0,2,0.0
frc6854,1500,0,0,0,0,3,0.0
frc6855,1460,0,0,0,0,3,0.0
frc6856,1392,0,0,0,0,3,0.0
frc6859,1523,0,0,0,0,3,0.0
frc6860,1427,0,0,0,0,3,0.0
frc6861,1615,0,0,0,0,3,0.0
frc6862,1318,0,0,0,0,2,0.0
frc6863,1428,0,0,0,0,3,0.0
frc6864,1412,1,0,0,1,3,0.3333333333333333
frc6865,1409,0,0,0,0,3,0.0
frc6866,1526,0,0,0,0,3,0.0
frc6867,1655,0,0,0,0,3,0.0
frc6868,1482,0,0,0,0,4,0.0
frc6869,1508,1,0,0,1,3,0.3333333333333333
frc6870,1478,0,0,0,0,2,0.0
frc6871,1556,0,0,0,0,3,0.0
frc6872,1468,0,0,0,0,2,0.0
frc6873,1366,0,0,0,0,3,0.0
frc6874,1334,0,0,0,0,4,0.0
frc6875,1433,3,0,0,3,4,0.75
frc6877,1522,0,0,0,0,3,0.0
frc6878,1558,1,0,0,1,3,0.3333333333333333
frc6880,1550,0,0,0,0,3,0.0
frc6881,1433,0,0,0,0,3,0.0
frc6882,1517,0,0,0,0,3,0.0
frc6883,1466,0,0,0,0,2,0.0
frc6884,1493,0,0,0,0,3,0.0
frc6885,1375,0,0,0,0,3,0.0
frc6886,1593,0,0,0,0,3,0.0
frc6887,1503,0,0,0,0,3,0.0
frc6888,1415,0,0,0,0,4,0.0
frc6889,1440,0,0,0,0,3,0.0
frc6891,1480,0,0,0,0,3,0.0
frc6892,1420,0,0,0,0,2,0.0
frc6893,1454,0,0,0,0,3,0.0
frc6894,1471,0,0,0,0,3,0.0
frc6895,1399,0,0,0,0,3,0.0
frc6896,1516,0,0,0,0,3,0.0
frc6897,1493,0,0,0,0,4,0.0
frc6899,1409,0,0,0,0,2,0.0
frc6900,1410,0,0,0,0,3,0.0
frc6901,1541,0,0,0,0,3,0.0
frc6902,1445,0,0,0,0,3,0.0
frc6904,1528,0,0,0,0,3,0.0
frc6905,1371,0,0,0,0,3,0.0
frc6906,1414,0,0,0,0,3,0.0
frc6907,1588,1,1,0,0,3,0.3333333333333333
frc6908,1512,0,0,0,0,3,0.0
frc6909,1510,0,0,0,0,3,0.0
frc6910,1484,0,0,0,0,3,0.0
frc6911,1518,0,0,0,0,3,0.0
frc6912,1443,0,0,0,0,3,0.0
frc6914,1491,0,0,0,0,3,0.0
frc6916,1381,0,0,0,0,3,0.0
frc6917,1455,0,0,0,0,3,0.0
frc6918,1588,0,0,0,0,3,0.0
frc6919,1617,0,0,0,0,3,0.0
frc6920,1425,0,0,0,0,3,0.0
frc6921,1430,0,0,0,0,3,0.0
frc6922,1442,0,0,0,0,3,0.0
frc6923,1401,0,0,0,0,2,0.0
frc6925,1469,1,0,0,1,3,0.3333333333333333
frc6926,1408,0,0,0,0,3,0.0
frc6927,1386,0,0,0,0,3,0.0
frc6928,1503,0,0,0,0,3,0.0
frc6929,1481,0,0,0,0,3,0.0
frc6932,1452,0,0,0,0,3,0.0
frc6933,1520,0,0,0,0,3,0.0
frc6934,1502,0,0,0,0,3,0.0
frc6935,1509,0,0,0,0,3,0.0
frc6936,1589,0,0,0,0,3,0.0
frc6937,1408,0,0,0,0,3,0.0
frc6938,1381,0,0,0,0,3,0.0
frc6940,1442,0,0,0,0,3,0.0
frc6941,1553,1,0,0,1,3,0.3333333333333333
frc6943,1472,0,0,0,0,3,0.0
frc6944,1422,0,0,0,0,3,0.0
frc6945,1561,1,0,0,1,3,0.3333333333333333
frc6947,1470,0,0,0,0,3,0.0
frc6948,1558,0,0,0,0,4,0.0
frc6953,1358,0,0,0,0,2,0.0
frc6954,1363,0,0,0,0,3,0.0
frc6955,1471,0,0,0,0,2,0.0
frc6956,1514,0,0,0,0,4,0.0
frc6957,1426,0,0,0,0,3,0.0
frc6958,1541,0,0,0,0,3,0.0
frc6959,1451,0,0,0,0,2,0.0
frc6960,1370,0,0,0,0,3,0.0
frc6961,1376,0,0,0,0,3,0.0
frc6962,1519,0,0,0,0,3,0.0
frc6963,1561,0,0,0,0,3,0.0
frc6964,1551,0,0,0,0,3,0.0
frc6965,1405,0,0,0,0,3,0.0
frc6968,1452,0,0,0,0,3,0.0
frc6969,1449,0,0,0,0,3,0.0
frc6970,1473,0,0,0,0,2,0.0
frc6974,1528,0,0,0,0,3,0.0
frc6975,1413,0,0,0,0,2,0.0
frc6977,1465,0,0,0,0,3,0.0
frc6978,1439,0,0,0,0,3,0.0
frc6981,1437,0,0,0,0,3,0.0
frc6985,1549,0,0,0,0,4,0.0
frc6986,1641,0,0,0,0,3,0.0
frc6987,1486,1,0,0,1,3,0.3333333333333333
frc6988,1475,0,0,0,0,4,0.0
frc6989,1470,0,0,0,0,4,0.0
frc6992,1505,0,0,0,0,3,0.0
frc6995,1473,0,0,0,0,3,0.0
frc6996,1498,0,0,0,0,3,0.0
frc6997,1453,0,0,0,0,3,0.0
frc6998,1444,0,0,0,0,3,0.0
frc6999,1423,0,0,0,0,3,0.0
frc7004,1509,0,0,0,0,2,0.0
frc7010,1484,0,0,0,0,3,0.0
frc7013,1434,0,0,0,0,2,0.0
frc7016,1454,0,0,0,0,2,0.0
frc7017,1447,0,0,0,0,2,0.0
frc7018,1424,0,0,0,0,3,0.0
frc7019,1418,0,0,0,0,3,0.0
frc7020,1506,0,0,0,0,3,0.0
frc7021,1642,1,0,1,0,3,0.3333333333333333
frc7022,1552,0,0,0,0,3,0.0
frc7023,1445,0,0,0,0,3,0.0
frc7026,1502,0,0,0,0,2,0.0
frc7027,1477,0,0,0,0,2,0.0
frc7028,1572,0,0,0,0,4,0.0
frc7029,1452,0,0,0,0,2,0.0
frc7030,1498,0,0,0,0,4,0.0
frc7031,1476,0,0,0,0,3,0.0
