preChamps,match_key,r1,r2,r3,b1,b2,b3,winner
1,2019mxmo_qm56,frc6218,frc6896,frc6010,frc6694,frc3510,frc4775,1
1,2019mxmo_qm57,frc6666,frc4400,frc4782,frc5133,frc5874,frc6106,0
1,2019mxmo_qm58,frc4735,frc4584,frc5312,frc7102,frc6444,frc3158,1
1,2019mxmo_qm59,frc7299,frc6200,frc4355,frc6702,frc6896,frc3933,1
1,2019mxmo_qm6,frc6694,frc6017,frc4403,frc4735,frc3526,frc6444,0
1,2019mxmo_qm60,frc3510,frc5959,frc6156,frc6106,frc4775,frc4400,1
1,2019mxmo_qm61,frc6676,frc6348,frc6010,frc7546,frc6694,frc7421,1
1,2019mxmo_qm62,frc6017,frc6647,frc5133,frc4635,frc4403,frc6170,1
1,2019mxmo_qm63,frc4782,frc5874,frc7102,frc3478,frc6218,frc4010,1
1,2019mxmo_qm64,frc3526,frc7725,frc6666,frc4735,frc6652,frc7740,1
1,2019mxmo_qm65,frc6319,frc3510,frc3158,frc5948,frc3480,frc7299,1
1,2019mxmo_qm66,frc6170,frc6010,frc5874,frc4403,frc6444,frc3933,1
1,2019mxmo_qm67,frc4635,frc4010,frc4775,frc3526,frc6676,frc6652,0
1,2019mxmo_qm68,frc4584,frc3478,frc6348,frc4735,frc6106,frc6666,0
1,2019mxmo_qm69,frc3480,frc4782,frc5959,frc6200,frc6156,frc7421,0
1,2019mxmo_qm7,frc3158,frc6652,frc4584,frc7299,frc5133,frc4400,0
1,2019mxmo_qm70,frc6647,frc4400,frc6896,frc5948,frc6218,frc7740,0
1,2019mxmo_qm71,frc6319,frc5133,frc6694,frc4355,frc7102,frc7546,0
1,2019mxmo_qm72,frc7725,frc6702,frc3510,frc5312,frc6017,frc6666,1
1,2019mxmo_qm8,frc6666,frc7421,frc3478,frc4775,frc7546,frc6319,1
1,2019mxmo_qm9,frc6444,frc6017,frc6010,frc5959,frc7102,frc6896,0
1,2019mxmo_sf1m1,frc4635,frc3478,frc6444,frc4400,frc3158,frc6652,0
1,2019mxmo_sf1m2,frc4635,frc3478,frc6444,frc4400,frc3158,frc6652,0
1,2019mxmo_sf2m1,frc6647,frc3480,frc7546,frc6106,frc6694,frc7102,0
1,2019mxmo_sf2m2,frc6647,frc3480,frc7546,frc6106,frc6694,frc7102,0
1,2019mxto_f1m1,frc5312,frc6647,frc6608,frc4635,frc4775,frc7725,0
1,2019mxto_f1m2,frc5312,frc6647,frc6608,frc4635,frc4775,frc7725,1
1,2019mxto_f1m3,frc5312,frc6647,frc6608,frc4635,frc4775,frc7725,1
1,2019mxto_qf1m1,frc5312,frc6647,frc6608,frc7421,frc6017,frc7653,1
1,2019mxto_qf1m2,frc5312,frc6647,frc6608,frc7421,frc6017,frc7653,0
1,2019mxto_qf1m3,frc5312,frc6647,frc6608,frc7421,frc6017,frc7653,0
1,2019mxto_qf2m1,frc3472,frc4735,frc4355,frc4400,frc6896,frc7161,1
1,2019mxto_qf2m2,frc3472,frc4735,frc4355,frc4400,frc6896,frc7161,1
1,2019mxto_qf3m1,frc4635,frc4775,frc7725,frc4603,frc4403,frc5887,0
1,2019mxto_qf3m2,frc4635,frc4775,frc7725,frc4603,frc4403,frc5887,1
1,2019mxto_qf3m3,frc4635,frc4775,frc7725,frc4603,frc4403,frc5887,0
1,2019mxto_qf4m1,frc4401,frc6200,frc5526,frc5705,frc5344,frc6170,0
1,2019mxto_qf4m2,frc4401,frc6200,frc5526,frc5705,frc5344,frc6170,0
1,2019mxto_qm1,frc4355,frc5887,frc7161,frc7725,frc4735,frc5526,1
1,2019mxto_qm10,frc7040,frc7687,frc6199,frc4355,frc4400,frc4401,1
1,2019mxto_qm11,frc7161,frc7037,frc4635,frc7653,frc5887,frc4775,1
1,2019mxto_qm12,frc6896,frc7669,frc7706,frc6017,frc5526,frc3472,0
1,2019mxto_qm13,frc7577,frc6170,frc3526,frc4400,frc4735,frc6483,1
1,2019mxto_qm14,frc6647,frc7040,frc5312,frc7699,frc7653,frc5344,0
1,2019mxto_qm15,frc4403,frc3472,frc4355,frc6896,frc5705,frc7161,1
1,2019mxto_qm16,frc6199,frc6200,frc4603,frc6965,frc4775,frc7669,0
1,2019mxto_qm17,frc7018,frc5526,frc7037,frc4401,frc7706,frc6608,1
1,2019mxto_qm18,frc5887,frc7725,frc6017,frc7421,frc4635,frc7687,1
1,2019mxto_qm19,frc6483,frc6896,frc3472,frc7577,frc4403,frc5705,0
1,2019mxto_qm2,frc6896,frc7421,frc7699,frc6170,frc7018,frc7669,0
1,2019mxto_qm20,frc4775,frc4401,frc7018,frc7040,frc3526,frc6965,0
1,2019mxto_qm21,frc5887,frc5344,frc4400,frc7669,frc6608,frc6199,0
1,2019mxto_qm22,frc7687,frc6647,frc6017,frc7161,frc6170,frc5312,0
1,2019mxto_qm23,frc4635,frc4603,frc4735,frc7706,frc4355,frc7421,0
1,2019mxto_qm24,frc7653,frc6200,frc5526,frc7699,frc7725,frc7037,0
1,2019mxto_qm25,frc5344,frc7577,frc3472,frc7018,frc4400,frc7040,0
1,2019mxto_qm26,frc6647,frc4735,frc3526,frc5887,frc6896,frc4603,0
1,2019mxto_qm27,frc7669,frc7653,frc7421,frc5312,frc4355,frc6965,1
1,2019mxto_qm28,frc7725,frc4403,frc4775,frc7706,frc7037,frc7687,0
1,2019mxto_qm29,frc7699,frc6483,frc7161,frc4401,frc6017,frc6200,1
1,2019mxto_qm3,frc7577,frc7687,frc5312,frc4603,frc6608,frc4403,1
1,2019mxto_qm30,frc6199,frc5705,frc6170,frc5526,frc6608,frc4635,0
1,2019mxto_qm31,frc7706,frc4775,frc6647,frc7040,frc4355,frc5344,0
1,2019mxto_qm32,frc7653,frc6965,frc4400,frc4735,frc6017,frc4403,1
1,2019mxto_qm33,frc6483,frc7577,frc5887,frc6200,frc7161,frc7421,1
1,2019mxto_qm34,frc7037,frc7669,frc4603,frc6170,frc6896,frc7725,1
1,2019mxto_qm35,frc5526,frc7687,frc4401,frc3526,frc7018,frc5705,1
1,2019mxto_qm36,frc6608,frc5312,frc7699,frc3472,frc6199,frc4635,1
1,2019mxto_qm37,frc4403,frc7161,frc7653,frc7577,frc4603,frc4400,0
1,2019mxto_qm38,frc5705,frc7706,frc6200,frc7669,frc3526,frc5887,0
1,2019mxto_qm39,frc6483,frc6199,frc7018,frc5312,frc7037,frc6017,1
1,2019mxto_qm4,frc3526,frc4775,frc6199,frc5344,frc6200,frc6483,1
1,2019mxto_qm40,frc6170,frc5526,frc6647,frc7421,frc6965,frc5344,0
1,2019mxto_qm41,frc4735,frc6608,frc6896,frc4635,frc4775,frc7040,0
1,2019mxto_qm42,frc4355,frc7687,frc7725,frc7699,frc3472,frc4401,0
1,2019mxto_qm43,frc6017,frc7018,frc6965,frc6647,frc5887,frc4403,1
1,2019mxto_qm44,frc5344,frc7706,frc6170,frc6199,frc7653,frc7577,0
1,2019mxto_qm45,frc7161,frc4401,frc7040,frc4635,frc7669,frc6200,0
1,2019mxto_qm46,frc4735,frc7037,frc4355,frc3472,frc3526,frc7687,0
1,2019mxto_qm47,frc7421,frc7725,frc6608,frc4775,frc7699,frc5705,0
1,2019mxto_qm48,frc5312,frc4603,frc6483,frc4400,frc5526,frc6896,0
1,2019mxto_qm49,frc3472,frc7018,frc6200,frc7687,frc7653,frc6170,0
1,2019mxto_qm5,frc6965,frc5705,frc7037,frc6017,frc7040,frc7653,1
1,2019mxto_qm50,frc6608,frc7161,frc6965,frc7706,frc4735,frc7699,1
1,2019mxto_qm51,frc5705,frc7040,frc7725,frc4400,frc6647,frc6199,1
1,2019mxto_qm52,frc6483,frc4635,frc3526,frc4403,frc5312,frc7669,1
1,2019mxto_qm53,frc4775,frc7577,frc6017,frc4355,frc4603,frc5526,0
1,2019mxto_qm54,frc6896,frc4401,frc5344,frc7037,frc5887,frc7421,0
1,2019mxto_qm55,frc7653,frc4635,frc7706,frc7687,frc7669,frc6483,0
1,2019mxto_qm56,frc5526,frc6965,frc7699,frc4603,frc6647,frc5705,1
1,2019mxto_qm57,frc7040,frc7421,frc4735,frc4403,frc6199,frc7037,0
1,2019mxto_qm58,frc5344,frc6017,frc3526,frc7725,frc7161,frc7577,0
1,2019mxto_qm59,frc5887,frc6170,frc4401,frc3472,frc5312,frc4775,1
1,2019mxto_qm6,frc4400,frc3472,frc7706,frc4401,frc4635,frc6647,1
1,2019mxto_qm60,frc6200,frc4400,frc6608,frc7018,frc4355,frc6896,0
1,2019mxto_qm61,frc6965,frc4403,frc7687,frc7421,frc6483,frc5526,0
1,2019mxto_qm62,frc4603,frc6170,frc7040,frc5705,frc3472,frc5887,0
1,2019mxto_qm63,frc7669,frc6647,frc7577,frc7037,frc4400,frc4775,1
1,2019mxto_qm64,frc4635,frc7699,frc7018,frc7161,frc5344,frc4735,1
1,2019mxto_qm65,frc6608,frc6017,frc4355,frc3526,frc4401,frc7653,1
1,2019mxto_qm66,frc6200,frc5312,frc6896,frc6199,frc7706,frc7725,0
1,2019mxto_qm7,frc3526,frc7421,frc4403,frc6200,frc7699,frc6170,1
1,2019mxto_qm8,frc5705,frc5344,frc5312,frc4735,frc6965,frc7577,0
1,2019mxto_qm9,frc7018,frc7725,frc4603,frc6647,frc6483,frc6608,1
1,2019mxto_sf1m1,frc5312,frc6647,frc6608,frc4400,frc6896,frc7161,0
1,2019mxto_sf1m2,frc5312,frc6647,frc6608,frc4400,frc6896,frc7161,0
1,2019mxto_sf2m1,frc4635,frc4775,frc7725,frc4401,frc6200,frc5526,0
1,2019mxto_sf2m2,frc4635,frc4775,frc7725,frc4401,frc6200,frc5526,0
1,2019ncash_f1m1,frc2655,frc5190,frc2640,frc1533,frc3196,frc6894,1
1,2019ncash_f1m2,frc2655,frc5190,frc2640,frc1533,frc3196,frc6894,0
1,2019ncash_f1m3,frc2655,frc5190,frc2640,frc1533,frc3196,frc6894,0
1,2019ncash_qf1m1,frc2655,frc5190,frc2640,frc5727,frc3680,frc6332,0
1,2019ncash_qf1m2,frc2655,frc5190,frc2640,frc5727,frc3680,frc6332,0
1,2019ncash_qf2m1,frc3506,frc6502,frc4935,frc900,frc4561,frc7443,0
1,2019ncash_qf2m2,frc3506,frc6502,frc4935,frc900,frc4561,frc7443,0
1,2019ncash_qf3m1,frc1533,frc3196,frc6894,frc6932,frc4290,frc6908,0
1,2019ncash_qf3m2,frc1533,frc3196,frc6894,frc6932,frc4290,frc6908,0
1,2019ncash_qf4m1,frc3229,frc4828,frc5518,frc587,frc7890,frc3459,1
1,2019ncash_qf4m2,frc3229,frc4828,frc5518,frc587,frc7890,frc3459,0
1,2019ncash_qf4m3,frc3229,frc4828,frc5518,frc587,frc7890,frc3459,1
1,2019ncash_qm1,frc2640,frc6332,frc1225,frc4290,frc5679,frc3661,1
1,2019ncash_qm10,frc3661,frc3680,frc6932,frc587,frc6502,frc1225,1
1,2019ncash_qm11,frc900,frc1533,frc2640,frc7815,frc3229,frc6888,0
1,2019ncash_qm12,frc6908,frc6639,frc5518,frc2655,frc1225,frc5190,1
1,2019ncash_qm13,frc587,frc4935,frc4290,frc6932,frc3506,frc5854,0
1,2019ncash_qm14,frc7443,frc3196,frc3229,frc4828,frc900,frc4561,0
1,2019ncash_qm15,frc7815,frc3680,frc6899,frc6332,frc5727,frc3661,0
1,2019ncash_qm16,frc6502,frc1533,frc5679,frc6894,frc3459,frc7890,0
1,2019ncash_qm17,frc3661,frc587,frc4828,frc5727,frc6932,frc2640,0
1,2019ncash_qm18,frc6639,frc3506,frc4935,frc900,frc3680,frc3229,0
1,2019ncash_qm19,frc5190,frc7443,frc6908,frc5854,frc5679,frc7815,0
1,2019ncash_qm2,frc5190,frc4935,frc6932,frc3196,frc2655,frc900,1
1,2019ncash_qm20,frc1533,frc4561,frc4290,frc6888,frc5518,frc7890,0
1,2019ncash_qm21,frc6899,frc6332,frc3196,frc6502,frc2655,frc6894,1
1,2019ncash_qm22,frc1225,frc900,frc3661,frc587,frc6888,frc3459,1
1,2019ncash_qm23,frc7443,frc5518,frc3680,frc6332,frc7815,frc1533,0
1,2019ncash_qm24,frc6908,frc6899,frc6932,frc2640,frc6502,frc4290,1
1,2019ncash_qm25,frc3459,frc5190,frc3506,frc2655,frc7890,frc5727,1
1,2019ncash_qm26,frc4561,frc6894,frc3229,frc4935,frc5679,frc4828,0
1,2019ncash_qm27,frc3196,frc5854,frc6502,frc1225,frc6639,frc1533,0
1,2019ncash_qm28,frc6888,frc6899,frc6894,frc3229,frc5190,frc5518,1
1,2019ncash_qm29,frc5727,frc4828,frc3196,frc6908,frc1225,frc3506,0
1,2019ncash_qm3,frc3229,frc1533,frc6899,frc6894,frc587,frc6639,0
1,2019ncash_qm30,frc4935,frc900,frc7815,frc6639,frc2655,frc4290,1
1,2019ncash_qm31,frc6932,frc3661,frc3459,frc5679,frc4561,frc6332,1
1,2019ncash_qm32,frc7890,frc5854,frc7443,frc587,frc2640,frc3680,1
1,2019ncash_qm33,frc3459,frc4935,frc1225,frc6899,frc5727,frc3506,1
1,2019ncash_qm34,frc5854,frc587,frc900,frc4561,frc7890,frc6502,1
1,2019ncash_qm35,frc4828,frc5518,frc6894,frc1533,frc3661,frc5190,0
1,2019ncash_qm36,frc7443,frc6932,frc2655,frc6332,frc3229,frc6908,0
1,2019ncash_qm37,frc5679,frc6888,frc2640,frc3680,frc6639,frc3196,1
1,2019ncash_qm38,frc4290,frc900,frc7890,frc7815,frc1225,frc7443,0
1,2019ncash_qm39,frc5190,frc3196,frc5679,frc6899,frc587,frc4561,0
1,2019ncash_qm4,frc5518,frc7815,frc5727,frc3459,frc6502,frc7443,1
1,2019ncash_qm40,frc6502,frc5727,frc6639,frc5518,frc2640,frc4935,0
1,2019ncash_qm41,frc3229,frc4290,frc4828,frc3680,frc6332,frc3459,0
1,2019ncash_qm42,frc1533,frc3506,frc2655,frc6908,frc3661,frc5854,0
1,2019ncash_qm43,frc6888,frc6932,frc1225,frc7815,frc6894,frc5190,1
1,2019ncash_qm44,frc4935,frc6908,frc6502,frc7890,frc5679,frc3229,1
1,2019ncash_qm45,frc2655,frc6332,frc587,frc900,frc6888,frc5727,0
1,2019ncash_qm46,frc6899,frc2640,frc3459,frc6932,frc3196,frc1533,1
1,2019ncash_qm47,frc3506,frc5518,frc3661,frc7815,frc6639,frc4828,1
1,2019ncash_qm48,frc3680,frc5854,frc4561,frc6894,frc7443,frc4290,1
1,2019ncash_qm49,frc3229,frc2655,frc3459,frc7890,frc1533,frc587,1
1,2019ncash_qm5,frc7890,frc3680,frc3506,frc6888,frc4828,frc6908,0
1,2019ncash_qm50,frc5727,frc6894,frc3680,frc900,frc6932,frc6639,0
1,2019ncash_qm51,frc6502,frc5190,frc6332,frc3506,frc7443,frc2640,0
1,2019ncash_qm52,frc5854,frc4290,frc6888,frc3661,frc3196,frc4935,1
1,2019ncash_qm53,frc4561,frc6908,frc7815,frc5518,frc1225,frc6899,0
1,2019ncash_qm54,frc5679,frc6894,frc900,frc4828,frc2640,frc5190,1
1,2019ncash_qm55,frc6639,frc7890,frc6332,frc3196,frc6908,frc587,1
1,2019ncash_qm56,frc1225,frc5727,frc5679,frc5854,frc3229,frc1533,0
1,2019ncash_qm57,frc3506,frc6502,frc6888,frc3661,frc7443,frc6899,0
1,2019ncash_qm58,frc4290,frc3459,frc5518,frc3680,frc4828,frc2655,1
1,2019ncash_qm59,frc6932,frc7815,frc6502,frc4935,frc4561,frc6888,1
1,2019ncash_qm6,frc2640,frc5854,frc6894,frc2655,frc4561,frc5518,1
1,2019ncash_qm60,frc1533,frc6908,frc3680,frc5190,frc6899,frc900,0
1,2019ncash_qm61,frc6639,frc3661,frc4561,frc5727,frc4935,frc7443,1
1,2019ncash_qm62,frc3506,frc3229,frc587,frc6894,frc4290,frc6332,0
1,2019ncash_qm63,frc2640,frc7815,frc2655,frc3459,frc4828,frc5854,0
1,2019ncash_qm64,frc1225,frc7890,frc3196,frc5518,frc6932,frc5679,0
1,2019ncash_qm7,frc7443,frc6888,frc6639,frc5679,frc3459,frc6908,1
1,2019ncash_qm8,frc4561,frc5190,frc5727,frc4290,frc3506,frc3196,0
1,2019ncash_qm9,frc4828,frc6899,frc7890,frc6332,frc5854,frc4935,1
1,2019ncash_sf1m1,frc2655,frc5190,frc2640,frc3506,frc6502,frc4935,0
1,2019ncash_sf1m2,frc2655,frc5190,frc2640,frc3506,frc6502,frc4935,0
1,2019ncash_sf2m1,frc1533,frc3196,frc6894,frc587,frc7890,frc3459,0
1,2019ncash_sf2m2,frc1533,frc3196,frc6894,frc587,frc7890,frc3459,0
1,2019nccmp_f1m1,frc1533,frc5190,frc4290,frc5511,frc587,frc6729,0
1,2019nccmp_f1m2,frc1533,frc5190,frc4290,frc5511,frc587,frc6729,0
1,2019nccmp_qf1m1,frc1533,frc5190,frc4290,frc6500,frc2640,frc2655,0
1,2019nccmp_qf1m2,frc1533,frc5190,frc4290,frc6500,frc2640,frc2655,0
1,2019nccmp_qf2m1,frc3737,frc2642,frc900,frc2059,frc4828,frc7890,0
1,2019nccmp_qf2m2,frc3737,frc2642,frc900,frc2059,frc4828,frc7890,0
1,2019nccmp_qf3m1,frc3196,frc4534,frc4291,frc6502,frc3459,frc4795,0
1,2019nccmp_qf3m2,frc3196,frc4534,frc4291,frc6502,frc3459,frc4795,0
1,2019nccmp_qf4m1,frc5511,frc587,frc6729,frc3229,frc4561,frc3506,0
1,2019nccmp_qf4m2,frc5511,frc587,frc6729,frc3229,frc4561,frc3506,0
1,2019nccmp_qm1,frc587,frc4935,frc6502,frc5511,frc4828,frc5607,1
1,2019nccmp_qm10,frc7890,frc7671,frc5762,frc4534,frc3459,frc4935,1
1,2019nccmp_qm11,frc2682,frc4291,frc5190,frc5511,frc7763,frc2655,1
1,2019nccmp_qm12,frc2640,frc7890,frc3459,frc900,frc7443,frc587,0
1,2019nccmp_qm13,frc5511,frc7265,frc4935,frc2655,frc4795,frc6500,1
1,2019nccmp_qm14,frc4534,frc5607,frc6502,frc3229,frc2682,frc1533,1
1,2019nccmp_qm15,frc2059,frc5762,frc2642,frc3196,frc3506,frc4290,0
1,2019nccmp_qm16,frc6729,frc4561,frc4291,frc3737,frc7671,frc4828,1
1,2019nccmp_qm17,frc2642,frc4290,frc2640,frc7443,frc4935,frc2682,0
1,2019nccmp_qm18,frc6729,frc3506,frc4291,frc6500,frc3459,frc7265,0
1,2019nccmp_qm19,frc587,frc2655,frc1533,frc5607,frc900,frc3196,0
1,2019nccmp_qm2,frc4290,frc4534,frc2655,frc6500,frc2059,frc6729,1
1,2019nccmp_qm20,frc3229,frc6502,frc4828,frc4795,frc4561,frc3737,0
1,2019nccmp_qm21,frc5190,frc4534,frc5762,frc7763,frc7890,frc2059,0
1,2019nccmp_qm22,frc7671,frc7443,frc7265,frc4290,frc3737,frc5511,1
1,2019nccmp_qm23,frc7890,frc4935,frc2655,frc1533,frc4534,frc6729,1
1,2019nccmp_qm24,frc2642,frc587,frc2682,frc4291,frc5762,frc3229,0
1,2019nccmp_qm25,frc5607,frc7671,frc6500,frc6502,frc5190,frc3459,1
1,2019nccmp_qm26,frc3506,frc7763,frc900,frc3196,frc4561,frc4828,1
1,2019nccmp_qm27,frc2059,frc4795,frc5607,frc2640,frc5511,frc7890,1
1,2019nccmp_qm28,frc4561,frc2642,frc3229,frc5190,frc4534,frc7671,1
1,2019nccmp_qm29,frc4291,frc3196,frc3459,frc3506,frc4828,frc7443,0
1,2019nccmp_qm3,frc7763,frc7443,frc3229,frc3459,frc3506,frc7890,1
1,2019nccmp_qm30,frc2682,frc4290,frc6500,frc1533,frc2059,frc4935,1
1,2019nccmp_qm31,frc6729,frc2655,frc3737,frc2640,frc587,frc4795,1
1,2019nccmp_qm32,frc7265,frc7763,frc900,frc5762,frc6502,frc5511,1
1,2019nccmp_qm33,frc4290,frc1533,frc4828,frc3459,frc2642,frc7671,0
1,2019nccmp_qm34,frc4795,frc7890,frc7443,frc7265,frc3229,frc2655,1
1,2019nccmp_qm35,frc6502,frc2059,frc3196,frc4291,frc3737,frc4534,0
1,2019nccmp_qm36,frc5607,frc4561,frc3506,frc5762,frc2640,frc7763,0
1,2019nccmp_qm37,frc587,frc6729,frc2682,frc900,frc5511,frc5190,0
1,2019nccmp_qm38,frc4935,frc3229,frc3196,frc6500,frc2640,frc7763,1
1,2019nccmp_qm39,frc4828,frc3459,frc7890,frc2655,frc2642,frc4534,1
1,2019nccmp_qm4,frc2642,frc5190,frc1533,frc4795,frc4291,frc900,0
1,2019nccmp_qm40,frc5762,frc3737,frc1533,frc5511,frc7671,frc4291,0
1,2019nccmp_qm41,frc5190,frc4935,frc4561,frc2059,frc7265,frc4290,0
1,2019nccmp_qm42,frc3506,frc6500,frc587,frc2682,frc5607,frc7443,0
1,2019nccmp_qm43,frc4795,frc6502,frc4290,frc6729,frc900,frc7890,1
1,2019nccmp_qm44,frc3196,frc5190,frc6500,frc4935,frc4291,frc5607,0
1,2019nccmp_qm45,frc4828,frc7265,frc2640,frc3459,frc3229,frc2059,1
1,2019nccmp_qm46,frc587,frc3737,frc7763,frc2655,frc900,frc5762,0
1,2019nccmp_qm47,frc4561,frc5511,frc4534,frc2642,frc1533,frc7443,0
1,2019nccmp_qm48,frc7671,frc6729,frc4795,frc6502,frc2682,frc3506,1
1,2019nccmp_qm49,frc4828,frc900,frc2059,frc7443,frc5190,frc4290,1
1,2019nccmp_qm5,frc4561,frc5762,frc7265,frc3196,frc2682,frc2640,1
1,2019nccmp_qm50,frc3506,frc5511,frc4795,frc2655,frc3196,frc7671,0
1,2019nccmp_qm51,frc4291,frc587,frc2640,frc3229,frc7890,frc4561,0
1,2019nccmp_qm52,frc1533,frc5607,frc7763,frc7265,frc6729,frc2642,0
1,2019nccmp_qm53,frc2682,frc5762,frc3459,frc3737,frc6500,frc6502,1
1,2019nccmp_qm54,frc900,frc4935,frc7671,frc4534,frc3229,frc3506,1
1,2019nccmp_qm55,frc2640,frc2655,frc5607,frc5190,frc7265,frc4561,1
1,2019nccmp_qm56,frc4935,frc4290,frc6729,frc5762,frc3196,frc587,1
1,2019nccmp_qm57,frc2059,frc2682,frc3737,frc7890,frc6502,frc2642,1
1,2019nccmp_qm58,frc3459,frc1533,frc5511,frc4828,frc6500,frc4534,1
1,2019nccmp_qm59,frc4291,frc7443,frc2059,frc7763,frc4795,frc2682,1
1,2019nccmp_qm6,frc3737,frc5607,frc3229,frc7671,frc2059,frc587,1
1,2019nccmp_qm60,frc3229,frc6500,frc5511,frc3737,frc7265,frc5190,1
1,2019nccmp_qm61,frc7671,frc2640,frc3506,frc7890,frc4828,frc587,1
1,2019nccmp_qm62,frc4534,frc3196,frc900,frc4935,frc4795,frc2642,0
1,2019nccmp_qm63,frc7443,frc2655,frc6502,frc4561,frc1533,frc7763,1
1,2019nccmp_qm64,frc4290,frc3459,frc4291,frc5607,frc6729,frc5762,0
1,2019nccmp_qm7,frc1533,frc3506,frc7265,frc900,frc4290,frc4561,1
1,2019nccmp_qm8,frc4795,frc4828,frc5190,frc7443,frc2640,frc3737,0
1,2019nccmp_qm9,frc6500,frc2642,frc3196,frc6502,frc7763,frc6729,0
1,2019nccmp_sf1m1,frc1533,frc5190,frc4290,frc3737,frc2642,frc900,0
1,2019nccmp_sf1m2,frc1533,frc5190,frc4290,frc3737,frc2642,frc900,0
1,2019nccmp_sf2m1,frc3196,frc4534,frc4291,frc5511,frc587,frc6729,1
1,2019nccmp_sf2m2,frc3196,frc4534,frc4291,frc5511,frc587,frc6729,1
1,2019ncgui_f1m1,frc2655,frc2059,frc6729,frc1533,frc4795,frc587,0
1,2019ncgui_f1m2,frc2655,frc2059,frc6729,frc1533,frc4795,frc587,0
1,2019ncgui_qf1m1,frc2655,frc2059,frc6729,frc3822,frc6214,frc5679,0
1,2019ncgui_qf1m2,frc2655,frc2059,frc6729,frc3822,frc6214,frc5679,0
1,2019ncgui_qf2m1,frc4290,frc7763,frc6565,frc4829,frc7265,frc6932,0
1,2019ncgui_qf2m2,frc4290,frc7763,frc6565,frc4829,frc7265,frc6932,0
1,2019ncgui_qf3m1,frc1533,frc4795,frc587,frc5762,frc5919,frc3680,1
1,2019ncgui_qf3m2,frc1533,frc4795,frc587,frc5762,frc5919,frc3680,0
1,2019ncgui_qf3m3,frc1533,frc4795,frc587,frc5762,frc5919,frc3680,0
1,2019ncgui_qf4m1,frc3196,frc4534,frc5854,frc3506,frc4935,frc5544,1
1,2019ncgui_qf4m2,frc3196,frc4534,frc5854,frc3506,frc4935,frc5544,0
1,2019ncgui_qf4m3,frc3196,frc4534,frc5854,frc3506,frc4935,frc5544,1
1,2019ncgui_qm1,frc6565,frc5762,frc7763,frc3822,frc6899,frc6004,0
1,2019ncgui_qm10,frc3822,frc1225,frc6240,frc3506,frc3680,frc6512,1
1,2019ncgui_qm11,frc2640,frc5762,frc6888,frc6214,frc3196,frc6565,1
1,2019ncgui_qm12,frc4935,frc4795,frc5854,frc5727,frc2059,frc3215,0
1,2019ncgui_qm13,frc7270,frc4290,frc3680,frc5679,frc6894,frc6932,1
1,2019ncgui_qm14,frc5762,frc6214,frc5544,frc1533,frc4829,frc6004,0
1,2019ncgui_qm15,frc2655,frc6512,frc3196,frc3822,frc3215,frc6888,0
1,2019ncgui_qm16,frc7763,frc6240,frc5854,frc5919,frc587,frc1225,0
1,2019ncgui_qm17,frc6729,frc6565,frc4534,frc5727,frc4795,frc3506,1
1,2019ncgui_qm18,frc7265,frc6899,frc2640,frc7815,frc2059,frc4935,1
1,2019ncgui_qm19,frc3680,frc5544,frc1533,frc5854,frc6932,frc5762,0
1,2019ncgui_qm2,frc7815,frc7265,frc6888,frc6894,frc3680,frc5854,0
1,2019ncgui_qm20,frc7763,frc6004,frc4534,frc6888,frc4290,frc2655,1
1,2019ncgui_qm21,frc587,frc7815,frc6565,frc6240,frc5679,frc4935,1
1,2019ncgui_qm22,frc4795,frc3822,frc3196,frc4829,frc6899,frc5727,0
1,2019ncgui_qm23,frc5919,frc6894,frc6512,frc2059,frc6214,frc7265,1
1,2019ncgui_qm24,frc3506,frc6729,frc1225,frc3215,frc7270,frc2640,1
1,2019ncgui_qm25,frc6004,frc2655,frc5679,frc5727,frc3680,frc4935,1
1,2019ncgui_qm26,frc2059,frc6240,frc5762,frc4795,frc6888,frc6932,0
1,2019ncgui_qm27,frc3215,frc6214,frc6894,frc6899,frc5544,frc7763,1
1,2019ncgui_qm28,frc7265,frc3506,frc5919,frc6729,frc7270,frc587,0
1,2019ncgui_qm29,frc6512,frc6565,frc1533,frc1225,frc4290,frc7815,0
1,2019ncgui_qm3,frc2059,frc4534,frc4290,frc6932,frc6240,frc3215,0
1,2019ncgui_qm30,frc2640,frc3196,frc5854,frc4829,frc3822,frc4534,1
1,2019ncgui_qm31,frc6899,frc6894,frc2059,frc6729,frc5727,frc6240,0
1,2019ncgui_qm32,frc4290,frc3506,frc6214,frc4795,frc7265,frc587,1
1,2019ncgui_qm33,frc6932,frc7815,frc7270,frc5854,frc2655,frc3822,1
1,2019ncgui_qm34,frc3680,frc2640,frc6004,frc1533,frc3196,frc5919,1
1,2019ncgui_qm35,frc5762,frc4534,frc5679,frc6512,frc7763,frc1225,0
1,2019ncgui_qm36,frc6565,frc4829,frc6888,frc4935,frc3215,frc5544,1
1,2019ncgui_qm37,frc6240,frc587,frc6214,frc2640,frc3822,frc6932,1
1,2019ncgui_qm38,frc6004,frc6512,frc5727,frc7763,frc2059,frc7270,1
1,2019ncgui_qm39,frc6894,frc4829,frc4290,frc5762,frc3506,frc2655,1
1,2019ncgui_qm4,frc7270,frc5544,frc1225,frc5679,frc3196,frc3506,1
1,2019ncgui_qm40,frc3680,frc7265,frc6729,frc5544,frc5854,frc6565,1
